text,airline_sentiment
@united Educate Bohol is a 501(c)(3) w/all volunteer staff. I can help the kids or buy a plane ticket ...I can't do both. Can you help?,neutral
"@united I need to get from Albuquerque, NM, USA, to Cebu, Philippines. I'm providing educational help for 800 kids. Can you help me?",neutral
@united on the plane. I was thoughtful enough to ask for it and got it; there are prob others that also deserved it,neutral
@united S/O to @Delta for coming in clutch and finally taking me home 🙌🙌,neutral
@united left my iPad on MCO-&gt;IAD flight 174. How long to hear back once claim submitted? TY!,neutral
@united Didn't know that buying a seat in first class was just a 'request' to sit in first class! Very Interesting.,neutral
"@united can I get on a stand by list from ASE to ORD? I'm the only poor person in Aspen, that's why I'm asking for standby on twitter.",neutral
@united is it possible to add a Known Traveler Number to my ticket after Flight Booking Problems?,neutral
@united If an award is no longer showing available could it possible become available again?,neutral
@united flight to DFW from IAD Cancelled Flightled for mechanical can I get rental car to MDT-my origin,neutral
@United can you help me get from IAH to SFO earlier tonight?,neutral
@united I did. they told us the wrong carousel number.,neutral
@united no thanks,neutral
@united #LAX #sunrise UAL212 LAX-JFK,neutral
@united ...would be on the next flight to Hayden/steamboat,neutral
"@united Good evening, UA. Can you assist with an issue via DM?",neutral
"“@united: @rikrik__ What made you come to this? Can we help you with anything? ^JP” free tickets , for the i convince .",neutral
"@united @jeffsmisek @RobertFor39 @Fioretti2ndWard @garcia4chicago  
FAA invest near miss on O'Hare runway last wk:http://t.co/jVJ73ZZa4A",neutral
@united I am UA elite Gold and have a UA Chase pres. plus credit card.  How many EQM's do I need to get Platinum Elite!,neutral
"@united when I click that link it wants my flight info. I haven't booked a flight yet. I read you waive fees for military, it this true?",neutral
@united I'll let you know week after next when I do another coast-coast RT again.,neutral
@united 4 open seats in 1st class on UA 2065. Way to honor your upgrade policy for freq flyers and/or honor an employee with an upgrade.,neutral
@united you friend's flt from ase to Denver is Cancelled Flightled for tomorrow.  Can you help with rebook?,neutral
@united used to (still do?) let you listen to flight radio...I often did...interesting to me #TCMParty #CE3K #31DaysOfOscar,neutral
@united AND WE GOT ZERO VOUCHERS FOR HOTEL OR CAB. I expect some SERIOUS mileage credits.,neutral
@united +the plane.,neutral
@united I do not see where it talks about military baggage fees. Can you please guide me. Thanks,neutral
@united I'll be calling tomorrow,neutral
@united...do you still have flat tire policy.  Shuttle broke down on way to ORD.  Will probably miss the 425pm to CLE...Help please!!,neutral
"@united Okay, just requested to follow.",neutral
@united make sure you take care of @LSUsoftball team &amp; @LSUQuinlanDuhon team. We are 16-0!!!!,neutral
@united there is a sector whereby it says $0 in both bags...no bag allowance at all in international flight?,neutral
@united Do you have Bereavement discount on airfare as my grandfather just passed and need to attend his funeral this week.,neutral
@united in fact he received my boarding pass,neutral
@united @Lmuschel he is traveling with me on a sep reservation number F3KxB8,neutral
@united You must follow me in order for me to send you a direct message if that is what you meant.,neutral
@united I don't know what DM the confirmation number means.,neutral
@united What does DM the confirmation @ mean???,neutral
@united no thank you,neutral
@united Name correct on original confirmation but spelled wrong on check-in reminder. First name and MI run together. Cause for concern?,neutral
"@united welcome to our world, that's a snow world today. @GooseBayAirport Goose Bay, Labrador, Canada. http://t.co/4kI6Xr67nk",neutral
@united tried that. Cannot figure out where to go to get it.,neutral
@united Did you get your 757 Model?,neutral
"@United why not charge for 2nd carryon instead of checked bag? Less jockeying for overhead space, happier passengers, more ontime departures",neutral
@united doesn't purchasing ticket with a united card give me priority boarding ?,neutral
@united what's the status of flight 1008 Bogotá-Houston?,neutral
@united Is a snowboard boot bag included in the standard checked baggage next to the snowboard bag?,neutral
"@united getting ready to book a flight to San Juan. Was wondering, Does United waive baggage fees for military personnel. Thanks.",neutral
@united pls follow for DM,neutral
"@united ah, that would explain why crew didn't seem particularly distressed when we pointed it out. It was a little startling at first.",neutral
@united can you assign seats,neutral
@united just added one. Ty,neutral
@united.  Pls hold UA2066 for 9 cnx pax frm UA6194.  All runners.  A 5 min hold will save 2 fam frm miscnx.  Pls. Twitter is watching.,neutral
@united pls follow for DM.,neutral
"@united It was 3387. But we helped you with the weight issue, took your vouchers, and hopped on a @Delta flight instead. #winwin",neutral
@united can you put Russell Daiber (on same ticket) as well into premium Eco? Appreciated!,neutral
@united can you get me to okc from Sacramento today. Dfw is now closed,neutral
"@united Out of curiosity, when a flight is arranged, are pilots notified? There are a lot of ""pilots haven't arrived yet"" announcements.",neutral
@united Yes. To Boston. I was going to Providence.,neutral
@united how are conditions in BOS today? I'm in UA994. Everything appears to be in time but I wanted to check.,neutral
@united same day flights,neutral
@united I6EP18,neutral
@united DM'ed you,neutral
@united why de-ice before taxing? Maybe it #makestoomuchsense ? #shouldhaveflowndelta #unitedsucks @Delta @SouthwestAir @AmericanAir,neutral
@united Flight 1547 CMH to ORD just arrived at gate. Next segment to YVR already boarding. Will they hold it?,neutral
@united with about 25 people trying to get on flights,neutral
@united can you change DKYDE6 to 4583&gt;36 on 2/23 instead of 3636&gt;606&gt;36; original reservation was for 4404&gt;36 yesterday but was Cancelled Flightled.,neutral
@united question. Are departure times based off eastern central time or the time zone your actually in?,neutral
"@united Was on NH10 on United ticket, rerouted to IAD due to weather in JFK. Can you get us home on United 5713 or 3277?",neutral
@united we need a new flight to Tucson,neutral
@united sister &amp; BIL stuck in Detroit desperately need to be in Florida flying w/ @USAirways is there anything you can do?,neutral
@united I just sent to you.,neutral
"@united Do you have plans for an iPad app?  The iPhone app is great, but on the  iPad you have to flip the iPad.  Is there a beta? Tks.",neutral
"@united I tried.   We were hung up on, twice. After speaking with someone, then put on hold for 45 minutes.  No resolution.",neutral
@united Thanks!  Good to know.,neutral
@united okay. Thanks.,neutral
"@united Seat 14A, Flight UA895",neutral
@united is it on a flight now? Thanks for reply.,neutral
@united it can't be delivered. It has to be held there for me to cross the border to pick up. Please don't try to deliver.,neutral
"@united are you looking for European Flight attendants for Paris or Frankfurt?

Best, 

Fabrice",neutral
@united need help. Never got tickets. Conf #ggqzqd,neutral
"@united some compensation (e.g. upgrade to higher class for my rescheduled flight to MUC today) will be appreciated, though ;)",neutral
"Sorry, @united. I accidentally popuLate Flightd with you instead of @USAirways. Can't wait 'til ""U"" are the only ""U"" in the sky. #NewAmericanStinks",neutral
@united what's with the layover in Canada from the UA125? Is that scheduled?,neutral
@united all set. Figured it out at the baggage office!,neutral
@united I have $20 and I'll draw you a super sweet picture of your choosing. Will that get me round-trip to San Diego? 🌴🌴 It's so cold here.,neutral
@united download jeokoo the American app for air travelers,neutral
@united Can I get a follow? I fly with you for Christmas.,neutral
@united Phone,neutral
@united Pick,neutral
@united 24 seats available on the 2:15 pm from ORD to RDU...I need 2 seats please,neutral
@united if I was rebooked do I have to pick up my luggage?,neutral
@united I am following - you need to follow me for DM?,neutral
@united just called and did it. Should have earlier because I'm being sent to DCA first and THEN to pvd. We may rent a car instead.,neutral
@united I went from Sacramento to Minneapolis at the end of October 2014 in business class.,neutral
@united I see several economy plus can you put us in those. We don't have to be seated together,neutral
@united I see you coming to get me and @AggieMensGolf in Hawaii! #12thMan http://t.co/G8DKa3Edhf,neutral
@united I have a question,neutral
@united I see two flights with two seats in the morning can we get on those,neutral
@united we will be at the airport first thing in the morning,neutral
@united Doesn't have to be same flight 2 and 2 will work also,neutral
@united yes. On a nonstop to Memphis tomorrow morning. With the snow coming in I got my fingers crossed it will go.,neutral
@united traveling with 3 young kids!! Chose our original flights for a reason.,neutral
@united are there any upgrades avail to get us all on the same flight,neutral
@united is flight number 1142 Denver to Las Vegas 1125 on Sunday feb 22 Cancelled Flighted ?,neutral
"@united After all I have been through on this trip, can you get me on another airline home?",neutral
@united U blow,neutral
@united what's the best way to get your tickets? Print off at home or go to check in desk?,neutral
@united why are there no early morning flights from HNL to anywhere in the continental US? Example- Monday 4/20. Need flight to PHL,neutral
"@united I have requested upgrade for EWR BOM flight, end of May. Miles + copay. When will i know if I am upgraded?",neutral
@united any plans of restating nonstop service between IAD and South Florida?  We miss our flights to FLL.,neutral
@united following,neutral
@united please update what is going to happen to passengers now that flt ua14 has been Cancelled Flightled,neutral
@united could really use your help getting our bags at IAD. We're headed to YOW but now going to YXU,neutral
@united It appears there are six flights to Calgary tomorrow is this correct?,neutral
"@united do u serve peanuts/nuts on yr flights yr policies r confusing contradictory advice Pls help #Anaphylaxis,will u ask those 2 refrain?",neutral
@united is there another airport closer to Calgary we can fly out of tomorrow.,neutral
@united Yes. About an hour after landing.,neutral
@united On flight 1220 right now...,neutral
@united Can you help me get a flight out tonight to Houston?Just don't want to be stuck here till Monday with all this bad weather moving in,neutral
@united hoping to get out earlier than 2/23 (only phone option) or assistance with hotel.,neutral
@united I was on UA1069 today and left my sunglasses in seat 26F. Please help me get them back! #UnitedAirlines,neutral
@united who do I need to contact regrading a complaint and to get a voucher funds for future travel on United?,neutral
@united @ehsanisMpowered lmfao,neutral
@united where's the crew for ua748?,neutral
"@united hey, I missed my outbound flight - can I still use my return ticket?",neutral
@united The Opal Dragon book The Dragon (ALI) has woven his murdering ways from the Philippines to Australia http://t.co/N2fvElcYgz,neutral
